dataset,model,src_ent,tgt_ent,auc,n_eff
bitcoin-alpha,Pewter (full attn),0.41666666666666663,1.0,0.5214849685245271,70.57260790805523
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.0,0.7580883974758186,572.455947404969
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.041666666666666664,0.771522571791959,599.5195250685813
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.08333333333333333,0.783356973501109,627.1219600322332
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.125,0.7898895489239749,644.995187564326
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.16666666666666666,0.7882960251653285,635.2893948617642
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.20833333333333331,0.7778990820801709,583.7031782332612
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.25,0.7602550955653696,499.1296046049739
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.29166666666666663,0.7384320554130492,409.44832796263177
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.3333333333333333,0.7159874157649084,335.0874296080609
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.375,0.6959843020956651,279.9376475055196
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.41666666666666663,0.6804502840068892,239.74440831277718
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.4583333333333333,0.6703884082905377,209.70013675147337
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.5,0.6658927149304821,186.91397253731344
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.5416666666666666,0.6658287605257175,169.98401735028037
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.5833333333333333,0.6671643461749993,157.6500747894326
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.625,0.6651518076454478,147.78975430026588
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.6666666666666666,0.655715946856593,137.97729718932942
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.7083333333333333,0.6385158196022748,127.47509175084262
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.75,0.6168519522942092,117.43919007813072
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.7916666666666666,0.5945416421419049,108.7201418894676
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.8333333333333333,0.573673405716972,100.8971016959871
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.875,0.5546775416069751,93.15056389936315
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.9166666666666666,0.5372891914269013,85.15209306891501
bitcoin-alpha,Pewter (full attn),0.4583333333333333,0.9583333333333333,0.5212123379071014,77.15465466525781
bitcoin-alpha,Pewter (full attn),0.4583333333333333,1.0,0.5063200606516446,69.60668443581464
bitcoin-alpha,Pewter (full attn),0.5,0.0,0.7144622891021792,527.0345705423572
bitcoin-alpha,Pewter (full attn),0.5,0.041666666666666664,0.7303791008106386,552.5265365395246
bitcoin-alpha,Pewter (full attn),0.5,0.08333333333333333,0.7449491920084067,578.5571468351385
bitcoin-alpha,Pewter (full attn),0.5,0.125,0.7543750702478033,595.2149940655546
bitcoin-alpha,Pewter (full attn),0.5,0.16666666666666666,0.7557620955556749,585.5152223538241
bitcoin-alpha,Pewter (full attn),0.5,0.20833333333333331,0.7483964547585004,536.7287064731175
bitcoin-alpha,Pewter (full attn),0.5,0.25,0.7338531254435275,458.6821318308174
bitcoin-alpha,Pewter (full attn),0.5,0.29166666666666663,0.7152686076888044,377.7264597796724
bitcoin-alpha,Pewter (full attn),0.5,0.3333333333333333,0.6963028581119418,311.7971289392686
bitcoin-alpha,Pewter (full attn),0.5,0.375,0.6801732179227508,263.4759497061038
bitcoin-alpha,Pewter (full attn),0.5,0.41666666666666663,0.6691175348359583,228.27011238589793
bitcoin-alpha,Pewter (full attn),0.5,0.4583333333333333,0.6642886113131679,201.51121194889626
bitcoin-alpha,Pewter (full attn),0.5,0.5,0.6656017121440574,180.6349613271693
bitcoin-alpha,Pewter (full attn),0.5,0.5416666666666666,0.6711284808868687,164.75837993550076
bitcoin-alpha,Pewter (full attn),0.5,0.5833333333333333,0.6764427380498433,153.2242053339182
bitcoin-alpha,Pewter (full attn),0.5,0.625,0.6754294366334389,144.38468932813288
bitcoin-alpha,Pewter (full attn),0.5,0.6666666666666666,0.6636377301386425,135.87990137145886
bitcoin-alpha,Pewter (full attn),0.5,0.7083333333333333,0.6417208095385949,126.5795703406366
bitcoin-alpha,Pewter (full attn),0.5,0.75,0.6147049908240914,117.27900589211112
bitcoin-alpha,Pewter (full attn),0.5,0.7916666666666666,0.5878817179164374,108.84823531810842
bitcoin-alpha,Pewter (full attn),0.5,0.8333333333333333,0.5640552757129116,101.09868398670176
bitcoin-alpha,Pewter (full attn),0.5,0.875,0.5437029809420405,93.43238340859182
bitcoin-alpha,Pewter (full attn),0.5,0.9166666666666666,0.5262570232043885,85.63055506365902
bitcoin-alpha,Pewter (full attn),0.5,0.9583333333333333,0.5110241611784607,77.93773610849311
bitcoin-alpha,Pewter (full attn),0.5,1.0,0.49751592753280405,70.73574388845947
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.0,0.6894207998943148,487.4182883467615
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.041666666666666664,0.7048418881120727,511.66781615190206
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.08333333333333333,0.7191866883694911,536.488500764657
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.125,0.7289374036648263,552.2210382449665
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.16666666666666666,0.7313693611065748,542.5786943400101
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.20833333333333331,0.7257648533015721,496.2904881424423
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.25,0.7136008044329172,424.1241000062445
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.29166666666666663,0.6979247885464298,351.0361572061349
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.3333333333333333,0.6823726273690537,292.7059981271366
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.375,0.6702263813480307,250.5757283780517
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.41666666666666663,0.6638404332046217,219.94288440286567
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.4583333333333333,0.664364049020893,196.2104642973582
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.5,0.6713020376232278,177.03900977787197
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.5416666666666666,0.6817167656696712,161.97034288812876
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.5833333333333333,0.6898123428879864,150.86266921111053
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.625,0.6885012416639429,142.4897970503532
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.6666666666666666,0.6734693387363003,134.6502412862855
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.7083333333333333,0.6465764948140938,126.05562906519434
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.75,0.61444122833946,117.2940189986521
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.7916666666666666,0.5836130813160096,109.23731483434605
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.8333333333333333,0.5574700697838776,101.82503110844328
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.875,0.536457756328684,94.54999149041478
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.9166666666666666,0.519653974302858,87.19302213723262
bitcoin-alpha,Pewter (full attn),0.5416666666666666,0.9583333333333333,0.505933870553004,79.94300967831677
bitcoin-alpha,Pewter (full attn),0.5416666666666666,1.0,0.4944297463400626,73.12723398883712
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.0,0.6893022987377395,447.2287264075456
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.041666666666666664,0.7002408969068145,470.5122302002824
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.08333333333333333,0.7103520732070685,494.5728486591729
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.125,0.7168149300198263,510.0522891716727
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.16666666666666666,0.7173325758288206,501.25857665652063
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.20833333333333331,0.7112307835082904,458.0082504596857
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.25,0.6997996540901119,391.60964693315987
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.29166666666666663,0.6858745924876473,325.6507071508369
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.3333333333333333,0.672955560707747,273.915642013592
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.375,0.6642689494701944,237.0068165317209
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.41666666666666663,0.6621152455900893,210.1779484582287
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.4583333333333333,0.6674109101892038,188.99814158588532
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.5,0.6790324586697943,171.3664885373161
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.5416666666666666,0.6930012064673895,157.16319434299294
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.5833333333333333,0.7024817792961287,146.62349395844524
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.625,0.7000047168394384,138.84657337231002
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.6666666666666666,0.6817895563032764,131.80016876049066
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.7083333333333333,0.6507800690553873,124.10387951246439
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.75,0.6147408597162672,116.1487090053812
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.7916666666666666,0.5811031339336543,108.7650028098722
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.8333333333333333,0.553659984555894,101.97209051603345
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.875,0.5328093455427332,95.30932191172347
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.9166666666666666,0.5173060107359916,88.5284034673213
bitcoin-alpha,Pewter (full attn),0.5833333333333333,0.9583333333333333,0.505629948959112,81.76342535138384
bitcoin-alpha,Pewter (full attn),0.5833333333333333,1.0,0.4965669539821926,75.31086444447726
bitcoin-alpha,Pewter (full attn),0.625,0.0,0.715086586204677,403.3358412496249
bitcoin-alpha,Pewter (full attn),0.625,0.041666666666666664,0.717817420933098,425.75299988706604
bitcoin-alpha,Pewter (full attn),0.625,0.08333333333333333,0.719732760240737,449.3666434449843
bitcoin-alpha,Pewter (full attn),0.625,0.125,0.7190997052968634,465.2839015059529
bitcoin-alpha,Pewter (full attn),0.625,0.16666666666666666,0.714354900446557,458.3672781519406
bitcoin-alpha,Pewter (full attn),0.625,0.20833333333333331,0.70499993171963,418.9966396495862
bitcoin-alpha,Pewter (full attn),0.625,0.25,0.6921245743813967,358.4120689679616
bitcoin-alpha,Pewter (full attn),0.625,0.29166666666666663,0.6782686240023554,298.84484987092713
bitcoin-alpha,Pewter (full attn),0.625,0.3333333333333333,0.6666828974691412,252.60091411529774
bitcoin-alpha,Pewter (full attn),0.625,0.375,0.6603840384304482,219.78012954125379
bitcoin-alpha,Pewter (full attn),0.625,0.41666666666666663,0.6614125712006618,195.827213282175
bitcoin-alpha,Pewter (full attn),0.625,0.4583333333333333,0.6702424706113188,176.68181068484498
bitcoin-alpha,Pewter (full attn),0.625,0.5,0.685040528589406,160.57355274051224
bitcoin-alpha,Pewter (full attn),0.625,0.5416666666666666,0.7009950787086909,147.62039532055002
bitcoin-alpha,Pewter (full attn),0.625,0.5833333333333333,0.7107442910542593,138.22870810001763
bitcoin-alpha,Pewter (full attn),0.625,0.625,0.7069646237988945,131.66437118623432
bitcoin-alpha,Pewter (full attn),0.625,0.6666666666666666,0.6865394030378478,126.00200678321085
bitcoin-alpha,Pewter (full attn),0.625,0.7083333333333333,0.6531255241742708,119.74024034828741
bitcoin-alpha,Pewter (full attn),0.625,0.75,0.615056178075228,113.02174036233576
bitcoin-alpha,Pewter (full attn),0.625,0.7916666666666666,0.5802121066032524,106.58997081409721
bitcoin-alpha,Pewter (full attn),0.625,0.8333333333333333,0.5526383691357117,100.5348564603174
bitcoin-alpha,Pewter (full attn),0.625,0.875,0.5327100809287815,94.46160506926215
bitcoin-alpha,Pewter (full attn),0.625,0.9166666666666666,0.5189534280089301,88.13040933571263
bitcoin-alpha,Pewter (full attn),0.625,0.9583333333333333,0.5095503794054337,81.66578267798748
bitcoin-alpha,Pewter (full attn),0.625,1.0,0.5030194434289853,75.37265720297891
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.0,0.7593991423334946,357.6489167944965
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.041666666666666664,0.7524391996867632,379.0517157211454
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.08333333333333333,0.7441111713650282,402.1539710785266
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.125,0.7339388114969538,418.7077716924768
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.16666666666666666,0.721393334223545,414.2039320351823
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.20833333333333331,0.7064329866222678,379.23180102343724
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.25,0.690095429534746,324.4523566389668
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.29166666666666663,0.6746309236014396,270.7183708839042
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.3333333333333333,0.6629431710432998,229.18198934793855
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.375,0.657673074387802,199.71121833945583
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.41666666666666663,0.6604162579162197,178.11935577192625
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.4583333333333333,0.6710984653397919,160.8389874650183
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.5,0.6872847297287926,146.4408942263249
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.5416666666666666,0.7037161242772793,135.15322335100697
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.5833333333333333,0.713019728640289,127.37226010885296
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.625,0.7083382543438452,122.39073759042101
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.6666666666666666,0.6871261841586852,118.33615880986939
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.7083333333333333,0.6533167092058528,113.6228244847782
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.75,0.6152617731770923,108.1954723589163
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.7916666666666666,0.5808609156241263,102.70056486721062
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.8333333333333333,0.5542250567180943,97.2613362334843
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.875,0.5357326912413837,91.54226074331065
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.9166666666666666,0.5238085433888005,85.35071582277521
bitcoin-alpha,Pewter (full attn),0.6666666666666666,0.9583333333333333,0.5164768622403371,78.861757323042
bitcoin-alpha,Pewter (full attn),0.6666666666666666,1.0,0.5121050663301876,72.43853314347402
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.0,0.808882821093561,314.9640042855954
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.041666666666666664,0.7937821165017008,335.08217160949897
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.08333333333333333,0.7761732578642629,357.2697999388405
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.125,0.7566023797771899,374.00473928515754
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.16666666666666666,0.7356634183274594,371.5997806504353
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.20833333333333331,0.7140828621610368,340.92809095506993
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.25,0.693142596588187,291.85776144125833
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.29166666666666663,0.6749351879623259,243.72067082069105
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.3333333333333333,0.6619819875626508,206.62061458267326
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.375,0.6564225090290517,180.32672723200267
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.41666666666666663,0.6592969227228777,161.06524546515126
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.4583333333333333,0.6700072657962929,145.7269550874363
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.5,0.6857680136733156,133.14621225721487
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.5416666666666666,0.7013129979273008,123.58367917151098
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.5833333333333333,0.7096705210879903,117.36013731403942
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.625,0.7045916060616805,113.72912766433323
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.6666666666666666,0.6839260830478627,110.85527396127002
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.7083333333333333,0.6515080237771609,107.19237760087167
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.75,0.6152532358597744,102.6572668107658
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.7916666666666666,0.5826770707585915,97.83724550325664
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.8333333333333333,0.557743779910889,92.81770735756395
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.875,0.5408386598760876,87.2593362967035
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.9166666666666666,0.5304156281531778,81.01199149725373
bitcoin-alpha,Pewter (full attn),0.7083333333333333,0.9583333333333333,0.5245008017949352,74.33551435283361
