term,n,beta,beta_std,se_naive,se_robust,z,p,odds_ratio,cov_method,pseudo_r2,base_rate,dataset,model,spec,node_variant,twohop_variant,pooled,pooled_spec,p_fdr
b_src,5772,-2.162894160990038,-0.5636000974839286,0.18844887716307776,0.21362748768349965,-10.124606081566053,0.0,0.11499183409725297,"cluster_2way(u,v)",0.1663096102892475,0.8555093555093555,wiki-elec,walk_localattn4,marginal3,inout_inout,in,False,,0.0
b_tgt,5772,-3.4947634649636377,-1.1154739503187165,0.17113493214146716,0.2234211442471801,-15.64204443021398,0.0,0.030355927827992537,"cluster_2way(u,v)",0.1663096102892475,0.8555093555093555,wiki-elec,walk_localattn4,marginal3,inout_inout,in,False,,0.0
b_2hop,5772,0.5418074819763175,0.10413864661384523,0.2220072793055483,0.23083611448273872,2.3471521481394206,0.01891752809443359,1.7191113184386713,"cluster_2way(u,v)",0.1663096102892475,0.8555093555093555,wiki-elec,walk_localattn4,marginal3,inout_inout,in,False,,0.02561872143196022
const,8923,4.829422679185641,,0.18156804128539475,0.20301685113889112,23.78828482509395,0.0,125.13869462334257,"cluster_2way(u,v)",0.1598281082525287,0.844895214613919,wiki-elec,walk_localattn4,marginal3,inout_inout,inout,False,,
b_src,8923,-1.9411658125944837,-0.5681939539861146,0.1254955021525558,0.15696319760529603,-12.367012409340644,0.0,0.14353651552062144,"cluster_2way(u,v)",0.1598281082525287,0.844895214613919,wiki-elec,walk_localattn4,marginal3,inout_inout,inout,False,,0.0
b_tgt,8923,-3.381201931770341,-1.0512522389863006,0.13356181646871368,0.17619701055867903,-19.189893863972774,0.0,0.03400655660036162,"cluster_2way(u,v)",0.1598281082525287,0.844895214613919,wiki-elec,walk_localattn4,marginal3,inout_inout,inout,False,,0.0
b_2hop,8923,0.4176407985628403,0.07076755691568036,0.1886905539256745,0.22308842189215247,1.8720863907708316,0.061194652491626256,1.5183751738912121,"cluster_2way(u,v)",0.1598281082525287,0.844895214613919,wiki-elec,walk_localattn4,marginal3,inout_inout,inout,False,,0.07775320551877218
const,7160,2.778978255837012,,0.17973205067811346,0.2791125704224981,9.9564783185165,0.0,16.102559843411658,"cluster_2way(u,v)",0.02193605696122669,0.848463687150838,wiki-elec,GINEConv,marginal3,out_out,out,False,,
b_src,7160,-1.2545733884731738,-0.39867304429098194,0.11492980095294965,0.16712842917277945,-7.506642614202879,6.061817714453355e-14,0.28519749081254614,"cluster_2way(u,v)",0.02193605696122669,0.848463687150838,wiki-elec,GINEConv,marginal3,out_out,out,False,,1.1769461809635277e-13
b_tgt,7160,0.055464828448652706,0.019592301172948492,0.10565683554879814,0.17356176998848907,0.31956823471166046,0.7492956576040504,1.057031838969021,"cluster_2way(u,v)",0.02193605696122669,0.848463687150838,wiki-elec,GINEConv,marginal3,out_out,out,False,,0.7734664852686971
b_2hop,7160,-0.3829160932748892,-0.06670493968645826,0.22370832125626516,0.3680071340705823,-1.0405126907171518,0.2981017711272669,0.6818701103736718,"cluster_2way(u,v)",0.02193605696122669,0.848463687150838,wiki-elec,GINEConv,marginal3,out_out,out,False,,0.340237688578545
const,4099,2.8680018337530324,,0.20882717717799623,0.24537946784546388,11.688026952439454,0.0,17.601811691315746,"cluster_2way(u,v)",0.01789965213373368,0.8567943400829471,wiki-elec,GINEConv,marginal3,out_out,in,False,,
b_src,4099,-1.1777390659391638,-0.3476731573387956,0.16567807090054856,0.2016371374902787,-5.8408836814396095,5.192465124537193e-09,0.3079742615368706,"cluster_2way(u,v)",0.01789965213373368,0.8567943400829471,wiki-elec,GINEConv,marginal3,out_out,in,False,,8.883742312079475e-09
b_tgt,4099,-0.05707002876459137,-0.0204444073964299,0.1255024342950618,0.16901093929315378,-0.3376706206312596,0.7356114169685943,0.944527922926909,"cluster_2way(u,v)",0.01789965213373368,0.8567943400829471,wiki-elec,GINEConv,marginal3,out_out,in,False,,0.7620722593055941
b_2hop,4099,-0.4283233151940487,-0.08276854716809169,0.23542497455966857,0.25592185734657785,-1.6736488224763042,0.09419963730836978,0.6516007083288102,"cluster_2way(u,v)",0.01789965213373368,0.8567943400829471,wiki-elec,GINEConv,marginal3,out_out,in,False,,0.11643560319661157
const,7250,3.088513038057497,,0.18994548114097534,0.2531934355657558,12.198235041742985,0.0,21.944423181441035,"cluster_2way(u,v)",0.02296622834632267,0.8493793103448276,wiki-elec,GINEConv,marginal3,out_out,inout,False,,
b_src,7250,-1.2395232176904685,-0.3934550956125166,0.11461327973380789,0.16656529901631345,-7.441665370943015,9.947598300641403e-14,0.2895222241116581,"cluster_2way(u,v)",0.02296622834632267,0.8493793103448276,wiki-elec,GINEConv,marginal3,out_out,inout,False,,1.9184653865522705e-13
b_tgt,7250,0.049462491449269105,0.017616862709477828,0.09985877834679086,0.15473168124036796,0.3196662186616559,0.7492213706946185,1.0507061810096068,"cluster_2way(u,v)",0.02296622834632267,0.8493793103448276,wiki-elec,GINEConv,marginal3,out_out,inout,False,,0.7734664852686971
b_2hop,7250,-0.7780971724633668,-0.1253543259106251,0.23194297188388505,0.30548262609441224,-2.5471077763449914,0.010861988073463724,0.4592791093005078,"cluster_2way(u,v)",0.02296622834632267,0.8493793103448276,wiki-elec,GINEConv,marginal3,out_out,inout,False,,0.015161159443413017
const,4027,4.751518463709692,,0.2894256199561004,0.290885927676973,16.334645342438918,0.0,115.75992838931916,"cluster_2way(u,v)",0.25787993484655414,0.8544822448472809,wiki-elec,GINEConv,marginal3,in_in,out,False,,
b_src,4027,0.09117619760016098,0.030829918391858162,0.1474401650844622,0.16116445259456516,0.5657339204292724,0.5715746727287128,1.0954620060313598,"cluster_2way(u,v)",0.25787993484655414,0.8544822448472809,wiki-elec,GINEConv,marginal3,in_in,out,False,,0.6111887589574355
b_tgt,4027,-4.670876332417117,-1.6614865942277814,0.20898881130720684,0.23731025065214814,-19.682573001297513,0.0,0.009364059901103628,"cluster_2way(u,v)",0.25787993484655414,0.8544822448472809,wiki-elec,GINEConv,marginal3,in_in,out,False,,0.0
b_2hop,4027,-0.14878263521252322,-0.02579079052733558,0.2881575372211057,0.28089720060975554,-0.5296693412734425,0.5963412082898798,0.8617564100414619,"cluster_2way(u,v)",0.25787993484655414,0.8544822448472809,wiki-elec,GINEConv,marginal3,in_in,out,False,,0.6353129518649274
const,5772,4.640025766785627,,0.23614611200146685,0.267458812126027,17.34856193333888,0.0,103.54701562266132,"cluster_2way(u,v)",0.24550988885966007,0.8541233541233542,wiki-elec,GINEConv,marginal3,in_in,in,False,,
b_src,5772,0.10051022934018217,0.034012366579263105,0.19913896991866054,0.2575791553261642,0.39021103711948,0.6963805008200346,1.1057349525852072,"cluster_2way(u,v)",0.24550988885966007,0.8541233541233542,wiki-elec,GINEConv,marginal3,in_in,in,False,,0.7293003063133453
b_tgt,5772,-4.556170982884397,-1.6364260922039209,0.1745251439250346,0.24042290055830692,-18.95065308797172,0.0,0.010502195138236442,"cluster_2way(u,v)",0.24550988885966007,0.8541233541233542,wiki-elec,GINEConv,marginal3,in_in,in,False,,0.0
b_2hop,5772,-0.05231313873079449,-0.010054898924015572,0.3588556945733301,0.4587528002909462,-0.11403339379643439,0.9092113216743429,0.9490316417451935,"cluster_2way(u,v)",0.24550988885966007,0.8541233541233542,wiki-elec,GINEConv,marginal3,in_in,in,False,,0.9166377852119397
const,5790,5.153309022498011,,0.26564199593335297,0.2977711113291925,17.30627594965354,0.0,173.00301507031335,"cluster_2way(u,v)",0.24614684228669015,0.8535405872193437,wiki-elec,GINEConv,marginal3,in_in,inout,False,,
b_src,5790,0.36940108060484583,0.12507211329915524,0.16170725654843648,0.2003034320396339,1.8442074448916717,0.06515291379793076,1.4468677979261555,"cluster_2way(u,v)",0.24614684228669015,0.8535405872193437,wiki-elec,GINEConv,marginal3,in_in,inout,False,,0.082418912915684
b_tgt,5790,-4.553911275085356,-1.6358057199662492,0.17370987817638345,0.2336284339929966,-19.49211060166532,0.0,0.010525953864276742,"cluster_2way(u,v)",0.24614684228669015,0.8535405872193437,wiki-elec,GINEConv,marginal3,in_in,inout,False,,0.0
b_2hop,5790,-0.8777477565001162,-0.1443618963345721,0.34130526808171463,0.42899243288038474,-2.04606815697576,0.04074966539992442,0.4157181566025825,"cluster_2way(u,v)",0.24614684228669015,0.8535405872193437,wiki-elec,GINEConv,marginal3,in_in,inout,False,,0.05286443078909114
const,7160,5.359618646629769,,0.22479293943256723,0.2212207255141615,24.22747070453248,0.0,212.6438385406561,"cluster_2way(u,v)",0.2700514107582388,0.848463687150838,wiki-elec,GINEConv,marginal3,out_in,out,False,,
b_src,7160,-0.8474684615131376,-0.26930495624749323,0.12407735052761155,0.186763684683316,-4.537651219240717,5.688423856398117e-06,0.4284983200395474,"cluster_2way(u,v)",0.2700514107582388,0.848463687150838,wiki-elec,GINEConv,marginal3,out_in,out,False,,9.308329946833283e-06
b_tgt,7160,-4.655227842742534,-1.6587989965937744,0.15711608606048602,0.1705873141570489,-27.289414020885292,0.0,0.009511745812804229,"cluster_2way(u,v)",0.2700514107582388,0.848463687150838,wiki-elec,GINEConv,marginal3,out_in,out,False,,0.0
b_2hop,7160,-0.25433715278512015,-0.044306167159126615,0.21380889418353952,0.20350412281747926,-1.2497886984492816,0.2113767455977178,0.7754303194772864,"cluster_2way(u,v)",0.2700514107582388,0.848463687150838,wiki-elec,GINEConv,marginal3,out_in,out,False,,0.24719900775076334
const,5772,4.838562952776015,,0.22057552523842106,0.23800246435819444,20.329885935525283,0.0,126.2877398229893,"cluster_2way(u,v)",0.24762160105069408,0.8541233541233542,wiki-elec,GINEConv,marginal3,out_in,in,False,,
b_src,5772,-0.474048067853298,-0.13928811146444528,0.14827996252028308,0.19698434840791648,-2.4065265676419942,0.01610503256612339,0.6224773306995391,"cluster_2way(u,v)",0.24762160105069408,0.8541233541233542,wiki-elec,GINEConv,marginal3,out_in,in,False,,0.022051898791015226
b_tgt,5772,-4.505000659198511,-1.6180474024794425,0.17485460150834273,0.24419760656743172,-18.448176960139527,0.0,0.011053582900351614,"cluster_2way(u,v)",0.24762160105069408,0.8541233541233542,wiki-elec,GINEConv,marginal3,out_in,in,False,,0.0
b_2hop,5772,0.10792789510641128,0.020744388555258057,0.22031793577235775,0.23931385187188672,0.4509889179510969,0.6519975361596453,1.1139674199882956,"cluster_2way(u,v)",0.24762160105069408,0.8541233541233542,wiki-elec,GINEConv,marginal3,out_in,in,False,,0.6878215766079775
const,8923,5.387050985713275,,0.203059161953653,0.21009360760824988,25.64119416597489,0.0,218.55790387340215,"cluster_2way(u,v)",0.2582838353402068,0.8490418020845008,wiki-elec,GINEConv,marginal3,out_in,inout,False,,
b_src,8923,-0.7064318662408432,-0.2210687708966688,0.11167354293644383,0.1682921114663405,-4.197652879185214,2.6969559077771876e-05,0.4934015831484948,"cluster_2way(u,v)",0.2582838353402068,0.8490418020845008,wiki-elec,GINEConv,marginal3,out_in,inout,False,,4.3231352584777184e-05
b_tgt,8923,-4.564037444754531,-1.6359751439507482,0.14008122196856435,0.17603681732613635,-25.926607365883704,0.0,0.010419904114584029,"cluster_2way(u,v)",0.2582838353402068,0.8490418020845008,wiki-elec,GINEConv,marginal3,out_in,inout,False,,0.0
b_2hop,8923,-0.4398346858984617,-0.07452822203893564,0.1978262201822968,0.21078950611891858,-2.0866061788214707,0.036923748305346615,0.6441428981862914,"cluster_2way(u,v)",0.2582838353402068,0.8490418020845008,wiki-elec,GINEConv,marginal3,out_in,inout,False,,0.04804535924069198
const,7160,4.942649845221795,,0.21807458467038607,0.24697044719955985,20.013122627696337,0.0,140.1411102326339,"cluster_2way(u,v)",0.1848881585072113,0.848463687150838,wiki-elec,GINEConv,marginal3,inout_inout,out,False,,
b_src,7160,-1.0735868848379255,-0.32298793241152174,0.12740949888875977,0.1758103558936714,-6.106505384058387,1.0183620613446465e-09,0.34178038926216153,"cluster_2way(u,v)",0.1848881585072113,0.848463687150838,wiki-elec,GINEConv,marginal3,inout_inout,out,False,,1.7681836717689425e-09
b_tgt,7160,-4.606658972971217,-1.3552970491283853,0.17963386196387285,0.23670581970586432,-19.4615365971802,0.0,0.009985123207104403,"cluster_2way(u,v)",0.1848881585072113,0.848463687150838,wiki-elec,GINEConv,marginal3,inout_inout,out,False,,0.0
b_2hop,7160,0.7576372867978404,0.13198230737139927,0.19935377204544824,0.22105120239932763,3.4274289330902317,0.0006093257694368415,2.1332300507142534,"cluster_2way(u,v)",0.1848881585072113,0.848463687150838,wiki-elec,GINEConv,marginal3,inout_inout,out,False,,0.0009301368635926343
const,5772,5.07283744340994,,0.2144015761724068,0.25217288108347957,20.116506666435008,0.0,159.62661685894997,"cluster_2way(u,v)",0.1855711886927256,0.8541233541233542,wiki-elec,GINEConv,marginal3,inout_inout,in,False,,
b_src,5772,-1.0555912321272636,-0.27506261381638103,0.17984640218479347,0.23453239771251141,-4.500833328030023,6.768756739772286e-06,0.34798662560098914,"cluster_2way(u,v)",0.1855711886927256,0.8541233541233542,wiki-elec,GINEConv,marginal3,inout_inout,in,False,,1.103435060974199e-05
b_tgt,5772,-4.359654604504978,-1.3915337024856325,0.19113706781850057,0.28304585546808414,-15.402644201573787,0.0,0.012782802009369668,"cluster_2way(u,v)",0.1855711886927256,0.8541233541233542,wiki-elec,GINEConv,marginal3,inout_inout,in,False,,0.0
b_2hop,5772,0.42375335772126793,0.08144793610121151,0.22728742118218834,0.24464745926910592,1.7320979297608405,0.08325612774264668,1.5276847556645399,"cluster_2way(u,v)",0.1855711886927256,0.8541233541233542,wiki-elec,GINEConv,marginal3,inout_inout,in,False,,0.10379984757524781
const,8923,4.908601216402585,,0.19128817253683142,0.21673543674816673,22.64789408714034,0.0,135.44981685431586,"cluster_2way(u,v)",0.19055863001991213,0.8490418020845008,wiki-elec,GINEConv,marginal3,inout_inout,inout,False,,
b_src,8923,-1.0484469047602702,-0.30688835981714807,0.11938040292684991,0.17031542229373903,-6.155912897612046,7.464624474096127e-10,0.3504816580253439,"cluster_2way(u,v)",0.19055863001991213,0.8490418020845008,wiki-elec,GINEConv,marginal3,inout_inout,inout,False,,1.302916271842233e-09
b_tgt,8923,-4.527715315040926,-1.4077156462338805,0.15654423445644494,0.22638616948210422,-19.99996433262166,0.0,0.01080533467906256,"cluster_2way(u,v)",0.19055863001991213,0.8490418020845008,wiki-elec,GINEConv,marginal3,inout_inout,inout,False,,0.0
b_2hop,8923,0.7150055439960401,0.1211548194139211,0.18982110418457376,0.22019923126602636,3.2470846509551614,0.0011659370595427099,2.0441980152528436,"cluster_2way(u,v)",0.19055863001991213,0.8490418020845008,wiki-elec,GINEConv,marginal3,inout_inout,inout,False,,0.0017489055893140648
const,7160,3.715016278281854,,0.20101413041472535,0.26898219403712476,13.811383655265708,0.0,41.059255453085754,"cluster_2way(u,v)",0.06440820817251147,0.8635474860335196,wiki-elec,SiGAT,marginal3,out_out,out,False,,
b_src,7160,-2.382370540323559,-0.757059670375954,0.13904745781496797,0.17565864696892902,-13.562500801597084,0.0,0.09233144247122799,"cluster_2way(u,v)",0.06440820817251147,0.8635474860335196,wiki-elec,SiGAT,marginal3,out_out,out,False,,0.0
b_tgt,7160,-0.04616226544211311,-0.016306279721116573,0.11254083824834564,0.15269926109736864,-0.3023083747122899,0.7624169947449659,0.9548870044569657,"cluster_2way(u,v)",0.06440820817251147,0.8635474860335196,wiki-elec,SiGAT,marginal3,out_out,out,False,,0.7851350220019673
b_2hop,7160,-0.33906870609777384,-0.05906661534223047,0.23777462977735636,0.3158485117395038,-1.0735168712063488,0.28303927310255395,0.7124334988819906,"cluster_2way(u,v)",0.06440820817251147,0.8635474860335196,wiki-elec,SiGAT,marginal3,out_out,out,False,,0.32476219383878696
const,4099,4.179198035218254,,0.2502459098504382,0.24400183121539037,17.1277322567678,0.0,65.31345311612843,"cluster_2way(u,v)",0.070051479304588,0.8731397901927299,wiki-elec,SiGAT,marginal3,out_out,in,False,,
b_src,4099,-2.6999682715855178,-0.7970411450588617,0.20839353402439567,0.23399591583811435,-11.538527336748219,0.0,0.06720764509794146,"cluster_2way(u,v)",0.070051479304588,0.8731397901927299,wiki-elec,SiGAT,marginal3,out_out,in,False,,0.0
b_tgt,4099,-0.12603312061564725,-0.04514931075185228,0.13467078415448036,0.17027027976714507,-0.740194476616854,0.45918199857808273,0.8815856476404763,"cluster_2way(u,v)",0.070051479304588,0.8731397901927299,wiki-elec,SiGAT,marginal3,out_out,in,False,,0.5024757878544028
b_2hop,4099,-0.4931616866885636,-0.09529781564117196,0.2541582345819452,0.2646696841289692,-1.8633100663249895,0.06241865470030783,0.6106925202315866,"cluster_2way(u,v)",0.070051479304588,0.8731397901927299,wiki-elec,SiGAT,marginal3,out_out,in,False,,0.07919194957572094
const,7250,3.9171124290303925,,0.2093996169599245,0.25861985232456713,15.146217097496553,0.0,50.255119835888536,"cluster_2way(u,v)",0.06465402643284734,0.8642758620689656,wiki-elec,SiGAT,marginal3,out_out,inout,False,,
b_src,7250,-2.3742966544287882,-0.7536600394798202,0.1387173529792045,0.17432958610585514,-13.619585220532132,0.0,0.09307993355200424,"cluster_2way(u,v)",0.06465402643284734,0.8642758620689656,wiki-elec,SiGAT,marginal3,out_out,inout,False,,0.0
b_tgt,7250,-0.07434162497606198,-0.026477966686049775,0.10617769652956562,0.14861246793745284,-0.5002381429218338,0.6169074037051518,0.9283544905814722,"cluster_2way(u,v)",0.06465402643284734,0.8642758620689656,wiki-elec,SiGAT,marginal3,out_out,inout,False,,0.6539975420874248
b_2hop,7250,-0.577519324411191,-0.09304049439317641,0.24373658735145956,0.29238354180771825,-1.9752114665571296,0.048244155199797856,0.5612890169386285,"cluster_2way(u,v)",0.06465402643284734,0.8642758620689656,wiki-elec,SiGAT,marginal3,out_out,inout,False,,0.062028199542597244
const,4027,4.350865735132935,,0.2841247907340215,0.29434563454873997,14.781485520596316,0.0,77.54556779599189,"cluster_2way(u,v)",0.18091241070806208,0.8713682642165383,wiki-elec,SiGAT,marginal3,in_in,out,False,,
b_src,4027,0.07282565046916532,0.024624945105128953,0.14860681665071213,0.17185463574709414,0.42376308414710145,0.6717386031003323,1.0755430001492365,"cluster_2way(u,v)",0.18091241070806208,0.8713682642165383,wiki-elec,SiGAT,marginal3,in_in,out,False,,0.7077831135105941
b_tgt,4027,-3.62762238965816,-1.2903886852038657,0.18433764662786387,0.1929367548157154,-18.802132300416805,0.0,0.026579304571010997,"cluster_2way(u,v)",0.18091241070806208,0.8713682642165383,wiki-elec,SiGAT,marginal3,in_in,out,False,,0.0
b_2hop,4027,-0.39512404925170835,-0.06849294994679384,0.2976375028359165,0.30018286737323563,-1.3162778166164513,0.1880808136461165,0.6735964749272609,"cluster_2way(u,v)",0.18091241070806208,0.8713682642165383,wiki-elec,SiGAT,marginal3,in_in,out,False,,0.22079052036718022
const,5772,4.38129574281493,,0.23077157485276964,0.2969493076050213,14.7543558129544,0.0,79.94155001419529,"cluster_2way(u,v)",0.1777584787908758,0.8685031185031185,wiki-elec,SiGAT,marginal3,in_in,in,False,,
b_src,5772,0.2221516706013255,0.07517547324575945,0.19926743063016827,0.25449991632238206,0.8728948669669497,0.38272038436416844,1.248760763797738,"cluster_2way(u,v)",0.1777584787908758,0.8685031185031185,wiki-elec,SiGAT,marginal3,in_in,in,False,,0.4261216650652597
b_tgt,5772,-3.5949609706609116,-1.2911912118627356,0.15436875217099968,0.17697172500841946,-20.31375899449407,0.0,0.02746175496924693,"cluster_2way(u,v)",0.1777584787908758,0.8685031185031185,wiki-elec,SiGAT,marginal3,in_in,in,False,,0.0
b_2hop,5772,-0.5785914410579386,-0.11120874409918509,0.3634469577463074,0.49570774140122054,-1.1672027542326253,0.24312849890545674,0.5606875721070502,"cluster_2way(u,v)",0.1777584787908758,0.8685031185031185,wiki-elec,SiGAT,marginal3,in_in,in,False,,0.28083291852181097
const,5790,4.5457217581874865,,0.2556577202645937,0.2857351046024484,15.908866936430798,0.0,94.22841280030951,"cluster_2way(u,v)",0.17756849421051235,0.8680483592400691,wiki-elec,SiGAT,marginal3,in_in,inout,False,,
b_src,5790,0.22004494964872198,0.07450299503268659,0.16172398848310054,0.18938266737864545,1.161906486451431,0.24527345205845075,1.246132742557551,"cluster_2way(u,v)",0.17756849421051235,0.8680483592400691,wiki-elec,SiGAT,marginal3,in_in,inout,False,,0.28293225978438113
b_tgt,5790,-3.596902231155216,-1.2920394993362587,0.15375044906635738,0.1756898986635186,-20.4730167102208,0.0,0.027408496260459957,"cluster_2way(u,v)",0.17756849421051235,0.8680483592400691,wiki-elec,SiGAT,marginal3,in_in,inout,False,,0.0
b_2hop,5790,-0.7565561789643431,-0.12442969391846687,0.342651440537354,0.38406480845428004,-1.9698659244756223,0.04885373866098486,0.469279762914479,"cluster_2way(u,v)",0.17756849421051235,0.8680483592400691,wiki-elec,SiGAT,marginal3,in_in,inout,False,,0.0627186184295556
const,7160,5.523152302020844,,0.2294829295692538,0.25177279470791,21.93704966586417,0.0,250.42320383889287,"cluster_2way(u,v)",0.22341625392990527,0.8635474860335196,wiki-elec,SiGAT,marginal3,out_in,out,False,,
b_src,7160,-2.0823058529880893,-0.661706378584996,0.14355245336587286,0.1836934117151897,-11.335767753155094,0.0,0.1246424733646979,"cluster_2way(u,v)",0.22341625392990527,0.8635474860335196,wiki-elec,SiGAT,marginal3,out_in,out,False,,0.0
b_tgt,7160,-3.474901527163808,-1.2382128998278241,0.1365277274711361,0.14796004417425032,-23.485404769624623,0.0,0.030964882872888972,"cluster_2way(u,v)",0.22341625392990527,0.8635474860335196,wiki-elec,SiGAT,marginal3,out_in,out,False,,0.0
b_2hop,7160,-0.3054548403556589,-0.0532109959876612,0.22129478763351873,0.23002782704207597,-1.3279038639954899,0.18420986808186646,0.7367881771702455,"cluster_2way(u,v)",0.22341625392990527,0.8635474860335196,wiki-elec,SiGAT,marginal3,out_in,out,False,,0.21683559403642044
const,5772,5.594464948639776,,0.23737394387782376,0.2309470995466103,24.224010431924423,0.0,268.93371823847957,"cluster_2way(u,v)",0.21599453321685802,0.8685031185031185,wiki-elec,SiGAT,marginal3,out_in,in,False,,
b_src,5772,-2.1341996556571172,-0.627085436442584,0.17518783369813404,0.20015410011015927,-10.662782598420481,0.0,0.11833926464657439,"cluster_2way(u,v)",0.21599453321685802,0.8685031185031185,wiki-elec,SiGAT,marginal3,out_in,in,False,,0.0
b_tgt,5772,-3.4707417200780446,-1.2465757609563837,0.1559964139909526,0.17767472623085773,-19.534245492903775,0.0,0.03109395909203115,"cluster_2way(u,v)",0.21599453321685802,0.8685031185031185,wiki-elec,SiGAT,marginal3,out_in,in,False,,0.0
b_2hop,5772,-0.2182786084231347,-0.041954457297310475,0.22799214264632936,0.22908139043049672,-0.9528430398162806,0.34066960362880705,0.8039014367515315,"cluster_2way(u,v)",0.21599453321685802,0.8685031185031185,wiki-elec,SiGAT,marginal3,out_in,in,False,,0.3842539654507693
const,8923,5.634266171098496,,0.2084937215496679,0.22074870749281467,25.523439004877932,0.0,279.85347737085584,"cluster_2way(u,v)",0.21719504146205038,0.8629384736075311,wiki-elec,SiGAT,marginal3,out_in,inout,False,,
b_src,8923,-2.010049399710168,-0.6290191191403837,0.12923463231781293,0.16107175797104106,-12.479216872218858,0.0,0.13398205583059622,"cluster_2way(u,v)",0.21719504146205038,0.8629384736075311,wiki-elec,SiGAT,marginal3,out_in,inout,False,,0.0
b_tgt,8923,-3.4663251348893565,-1.2425011473225693,0.12271515413600043,0.13802231080541238,-25.11423779722306,0.0,0.03123159192104708,"cluster_2way(u,v)",0.21719504146205038,0.8629384736075311,wiki-elec,SiGAT,marginal3,out_in,inout,False,,0.0
b_2hop,8923,-0.4841741557788288,-0.08204136723252692,0.20373463403486142,0.20876040332099025,-2.3192815690931674,0.020379774122257777,0.6162058767525278,"cluster_2way(u,v)",0.21719504146205038,0.8629384736075311,wiki-elec,SiGAT,marginal3,out_in,inout,False,,0.027505557441793567
const,7160,5.282967809842588,,0.22638272811371182,0.2577312870070696,20.49796852835207,0.0,196.9535294594609,"cluster_2way(u,v)",0.1722832034624291,0.8635474860335196,wiki-elec,SiGAT,marginal3,inout_inout,out,False,,
b_src,7160,-2.025911831786369,-0.6094942878288787,0.14448786006912168,0.18321698389710778,-11.057445596441507,0.0,0.1318735418616284,"cluster_2way(u,v)",0.1722832034624291,0.8635474860335196,wiki-elec,SiGAT,marginal3,inout_inout,out,False,,0.0
b_tgt,7160,-3.8065937577172937,-1.1199147402346743,0.17307814227393853,0.21059390243411127,-18.075517447179017,0.0,0.022223749653669505,"cluster_2way(u,v)",0.1722832034624291,0.8635474860335196,wiki-elec,SiGAT,marginal3,inout_inout,out,False,,0.0
b_2hop,7160,0.5486192516843192,0.09557084368392192,0.20788319480288306,0.24189076616967495,2.268045450314911,0.023326436627905345,1.7308614831160645,"cluster_2way(u,v)",0.1722832034624291,0.8635474860335196,wiki-elec,SiGAT,marginal3,inout_inout,out,False,,0.031246575575984835
const,5772,5.313471718069544,,0.22160717444626998,0.24685509746206233,21.524658687212806,0.0,203.0539521909185,"cluster_2way(u,v)",0.17438258342359736,0.8685031185031185,wiki-elec,SiGAT,marginal3,inout_inout,in,False,,
b_src,5772,-2.225101364927352,-0.5798098532988982,0.19682067807170492,0.226647786546339,-9.817441409128527,0.0,0.10805646494395967,"cluster_2way(u,v)",0.17438258342359736,0.8685031185031185,wiki-elec,SiGAT,marginal3,inout_inout,in,False,,0.0
b_tgt,5772,-3.7098828940093647,-1.1841367143980703,0.18487702384115717,0.24146800870336133,-15.36386916813847,0.0,0.024480389904110337,"cluster_2way(u,v)",0.17438258342359736,0.8685031185031185,wiki-elec,SiGAT,marginal3,inout_inout,in,False,,0.0
b_2hop,5772,0.6841063073699328,0.13148933405207944,0.22987914831734252,0.2635432203784829,2.5958030959303975,0.009437012867700378,1.981999745237971,"cluster_2way(u,v)",0.17438258342359736,0.8685031185031185,wiki-elec,SiGAT,marginal3,inout_inout,in,False,,0.013344646673802172
const,8923,4.984297746650622,,0.19339765988544366,0.21241742710463693,23.464636657120202,0.0,146.10093911832703,"cluster_2way(u,v)",0.1751958399301995,0.8629384736075311,wiki-elec,SiGAT,marginal3,inout_inout,inout,False,,
b_src,8923,-2.0457842239008532,-0.5988165563389048,0.13453383231813687,0.16747945817390658,-12.215135194529713,0.0,0.12927876671456529,"cluster_2way(u,v)",0.1751958399301995,0.8629384736075311,wiki-elec,SiGAT,marginal3,inout_inout,inout,False,,0.0
b_tgt,8923,-3.7434099282882536,-1.16386662138695,0.14839560312178787,0.18786210043722662,-19.926371096543228,0.0,0.02367324128797147,"cluster_2way(u,v)",0.1751958399301995,0.8629384736075311,wiki-elec,SiGAT,marginal3,inout_inout,inout,False,,0.0
b_2hop,8923,0.8733545748051528,0.14798642707506943,0.19560550080561995,0.2144161353681526,4.073175618549428,4.637642758065219e-05,2.394931369725088,"cluster_2way(u,v)",0.1751958399301995,0.8629384736075311,wiki-elec,SiGAT,marginal3,inout_inout,inout,False,,7.365667909868289e-05
const,15548,3.374325611017785,,0.1309520614551244,0.20634177647832155,16.353089852225317,0.0,29.204581890355524,"cluster_2way(u,v)",0.056540899481730356,0.815346025212246,wiki-rfa,walk_full,marginal3,out_out,out,False,,
b_src,15548,-2.057423202324466,-0.6505272570868151,0.08010725180263906,0.10581583642698275,-19.443433722174206,0.0,0.12778281649179798,"cluster_2way(u,v)",0.056540899481730356,0.815346025212246,wiki-rfa,walk_full,marginal3,out_out,out,False,,0.0
b_tgt,15548,-0.2963500638604688,-0.10370939191514628,0.07412981157223815,0.13696510529625347,-2.163690256868478,0.030488129266928565,0.7435271004900472,"cluster_2way(u,v)",0.056540899481730356,0.815346025212246,wiki-rfa,walk_full,marginal3,out_out,out,False,,0.04015509708327177
